,title_class,body_class
3238,0.5859,0.969
3239,0.5859,0.969
3240,0.1027,0.9246
3241,-0.3182,0.6815
3242,0.0,0.5423
3243,-0.6124,0.8932
3244,0.4019,0.9869
3245,0.2732,0.9929
3246,0.6124,0.765
3247,0.4404,0.9835
3248,0.128,0.6808
3249,-0.3818,0.9201
3250,-0.3818,0.9841
3251,-0.7351,0.6842
3252,-0.4215,-0.765
3253,0.0,0.8595
3254,-0.4939,-0.9458
3255,-0.0516,0.5859
3256,-0.34,0.9816
3257,0.6124,0.7595
3258,-0.4019,-0.4276
3259,-0.4215,0.9062
3260,0.128,-0.9525
3261,0.8271,0.9337
3262,0.2263,0.9514
3263,0.2732,0.1027
3264,-0.5106,0.9559
3265,0.0516,0.8557
3266,-0.25,0.2944
3267,0.5233,-0.5932
3268,-0.4019,-0.4588
3269,-0.5267,-0.9408
3270,0.5423,0.7717
3271,-0.296,-0.25
3272,0.7269,0.7407
3273,0.0772,0.4486
3274,-0.0258,0.9821
3275,-0.7783,-0.93
3276,-0.8166,-0.7381
3277,0.6124,0.9217
3278,0.6808,0.9898
3279,0.6705,0.9274
3280,0.5106,0.9095
3281,0.0,0.0
3282,0.6705,0.9422
3283,-0.5106,-0.4588
3284,0.2893,-0.6136
3285,-0.34,-0.296
3286,-0.5859,0.7964
3287,-0.8094,-0.7962
3288,0.4449,0.0772
3289,0.6486,0.8363
3290,0.2023,-0.4391
3291,0.0,-0.25
3292,-0.6124,-0.9698
3293,-0.3182,-0.4939
3294,-0.2732,0.7081
3295,0.5574,0.7582
3296,-0.1027,0.9975
3297,0.4767,0.9682
3298,0.128,0.0258
3299,-0.0772,-0.883
3300,0.3182,-0.8914
3301,-0.6808,-0.8126
3302,0.0,0.9413
3303,-0.4215,0.8689
3304,0.0,0.742
3305,0.2732,0.9217
3306,0.3818,0.9596
3307,0.2732,-0.4767
3308,0.6124,0.5994
3309,0.6249,0.8271
3310,0.5106,0.9914
3311,-0.1027,0.6812
3312,-0.5393,0.9748
3313,-0.3182,-0.0176
3314,-0.128,0.7269
3315,0.0,0.6808
3316,0.4019,0.802
3317,0.6119,-0.9823
3318,-0.25,0.2944
3319,0.3818,0.2263
3320,-0.4767,0.9736
3321,0.5859,0.872
3322,-0.3818,0.9976
3323,-0.1027,0.9927
3324,-0.3818,0.9976
3325,-0.5859,0.3437
3326,0.1779,-0.483
3327,0.1779,-0.4201
3328,0.2732,0.0
3329,0.8442,0.9886
3330,-0.2732,0.25
3331,-0.4939,0.296
3332,0.0,0.9914
3333,0.0129,-0.3818
3334,-0.1779,0.4481
3335,0.1149,-0.4251
3336,0.0,-0.6843
3337,0.6369,0.6065
3338,-0.4588,-0.8622
3339,-0.2732,-0.629
3340,0.2263,-0.9615
3341,-0.3182,-0.2975
3342,0.296,0.6244
3343,0.2584,0.9863
3344,0.6059,-0.8946
3345,-0.4215,0.9432
3346,0.6486,0.9848
3347,0.0,0.9745
3348,0.0,0.847
3349,0.6124,0.9866
3350,-0.3182,-0.7867
3351,0.0772,0.8781
3352,-0.5994,0.9911
3353,-0.128,-0.7707
3354,0.3818,0.1796
3355,0.4404,0.9693
3356,-0.1027,0.1699
3357,-0.7184,-0.9496
3358,0.0258,-0.8687
3359,-0.21,0.9687
3360,-0.8074,-0.8555
3361,-0.4019,0.7024
3362,0.5994,0.9819
3363,0.3182,-0.8985
3364,0.296,0.9552
3365,0.296,0.4927
3366,-0.0644,-0.6597
3367,-0.5423,-0.9484
3368,0.296,0.9152
3369,0.7096,0.968
3370,0.296,0.9821
3371,0.3818,0.9773
3372,0.4678,0.9904
3373,0.128,0.988
3374,0.0498,-0.9864
3375,0.7351,0.9734
3376,0.0,0.9745
3377,-0.3818,-0.9789
3378,0.4767,0.9897
3379,0.0772,0.8781
3380,-0.0772,0.9217
3381,-0.1779,0.9954
3382,-0.4019,0.6808
3383,0.4939,-0.91
3384,-0.6705,-0.9838
3385,-0.3182,-0.9743
3386,-0.3182,-0.381
3387,0.5106,0.9246
3388,-0.1779,0.9756
3389,0.0,-0.9555
3390,-0.4939,-0.9292
3391,-0.3612,0.9638
3392,0.765,0.5859
3393,0.7579,0.4118
3394,0.4588,0.9342
3395,0.4588,0.7845
3396,0.0516,0.9684
3397,-0.8176,-0.7968
3398,-0.8176,-0.7968
3399,-0.2263,-0.4767
3400,-0.7845,0.9925
3401,-0.8481,-0.9264
3402,-0.5423,-0.9484
3403,0.296,0.9849
3404,0.296,0.9152
3405,0.0,-0.6756
3406,0.3291,0.989
3407,0.3182,-0.3182
3408,0.5267,0.9545
3409,0.8402,0.8555
3410,0.8126,0.996
3411,0.7717,0.9618
3412,-0.4939,0.9878
3413,0.5994,-0.4588
3414,-0.128,0.3881
3415,0.296,0.8834
3416,-0.7269,-0.639
3417,0.3612,0.9501
3418,0.4767,0.0
3419,0.2006,-0.0208
3420,-0.2263,0.9604
3421,-0.4019,-0.6705
3422,-0.3566,0.9543
3423,0.5789,0.9166
3424,0.34,0.9843
3425,0.1027,-0.9497
3426,-0.4215,-0.8733
3427,0.0,0.9955
3428,0.0258,0.765
3429,0.0,0.0
3430,-0.9136,0.8268
3431,0.2732,-0.6418
3432,-0.0516,0.9899
3433,0.4215,0.9836
3434,0.5859,-0.7869
3435,0.2382,0.9715
3436,0.4939,0.8496
3437,-0.4188,-0.9269
3438,-0.2617,0.883
3439,-0.296,0.7906
3440,0.0,0.802
3441,0.0,0.7096
3442,0.1531,0.9645
3443,-0.7096,0.9716
3444,-0.3818,0.6069
3445,0.7096,0.9609
3446,0.5023,0.981
3447,-0.6124,-0.7972
3448,0.4019,0.9874
3449,0.1901,0.9944
3450,0.5574,0.8592
3451,0.6808,0.6705
3452,-0.4588,0.2019
3453,-0.743,-0.2144
3454,0.0,0.8151
3455,0.4939,0.6249
3456,-0.3818,0.426
3457,0.765,0.9177
3458,0.7096,0.9849
3459,0.3818,0.836
3460,0.1531,0.8658
3461,0.7096,0.9849
3462,0.4588,-0.9347
3463,0.5423,0.894
3464,-0.631,-0.0516
3465,-0.7269,-0.875
3466,0.3182,-0.9848
3467,0.3818,0.7837
3468,0.5574,-0.6705
3469,0.4215,0.7391
3470,0.296,0.9423
3471,0.8074,0.9971
3472,0.6808,0.4767
3473,0.7003,0.9967
3474,-0.2263,-0.4019
3475,0.8221,0.9411
3476,0.1027,0.0516
3477,0.1027,0.701
3478,0.296,-0.6705
3479,0.0,0.8885
3480,-0.34,0.9692
3481,0.6258,0.836
3482,-0.6705,-0.8085
3483,-0.4767,0.8205
3484,0.2732,0.2023
3485,0.0,0.2263
3486,0.4215,0.7785
3487,0.1531,0.4215
3488,0.6249,0.9287
3489,0.296,0.5113
3490,-0.5267,0.4215
3491,-0.6124,-0.6131
3492,0.0,0.7715
3493,0.3626,-0.4576
3494,0.7783,0.9552
3495,0.34,-0.2617
3496,-0.6705,0.4215
3497,0.0,-0.4576
3498,0.3612,0.9564
3499,-0.886,-0.9395
3500,0.0,0.4019
3501,-0.6124,-0.5203
3502,0.2235,0.0
3503,0.1027,0.6486
3504,0.1531,0.9694
3505,0.5994,0.5574
3506,0.0,0.0258
3507,0.4019,0.0
3508,0.2144,0.9974
3509,0.5251,0.9979
3510,-0.5267,-0.9153
3511,-0.5332,-0.4974
3512,0.7096,0.9849
3513,0.6808,-0.6908
3514,0.3182,-0.9848
3515,0.6369,0.9815
3516,0.6666,-0.2798
3517,0.3182,0.9884
3518,-0.0258,0.9355
3519,0.4404,0.8591
3520,-0.3182,0.9001
3521,-0.4215,0.8872
3522,-0.3612,0.7351
3523,0.2023,0.9571
3524,0.7003,0.9967
3525,0.4588,0.9686
3526,-0.34,0.8591
3527,-0.34,0.7713
3528,0.4588,0.9872
3529,0.3818,0.8644
3530,0.1779,0.9287
3531,-0.0516,-0.9541
3532,0.4019,0.7759
3533,0.296,0.9836
3534,-0.0258,0.9886
3535,0.7003,0.5984
3536,-0.34,0.9692
3537,0.3182,0.9441
3538,0.3832,0.783
3539,-0.8519,-0.9965
3540,-0.0258,-0.9432
3541,0.2023,0.9552
3542,0.0,0.8567
3543,-0.6369,0.9713
3544,0.0,0.9267
3545,0.743,0.8294
3546,0.8271,0.9949
3547,-0.6369,0.993
3548,0.7096,0.1241
3549,0.296,0.9217
3550,0.0258,-0.8658
3551,0.6369,0.296
3552,0.7506,0.9509
3553,0.0,-0.0276
3554,-0.0258,-0.8519
3555,0.0,0.0516
3556,0.0516,0.9606
3557,-0.8555,-0.9746
3558,-0.25,0.0516
3559,0.5423,0.866
3560,-0.7906,-0.9569
3561,0.0258,-0.7017
3562,0.0,0.9531
3563,-0.5267,0.8483
3564,-0.8519,-0.9763
3565,0.0,-0.6013
3566,-0.0,-0.705
3567,-0.1779,0.9033
3568,0.0,0.7783
3569,0.3182,0.7906
3570,-0.7579,0.991
3571,-0.34,0.6369
3572,-0.34,-0.4404
3573,0.0516,0.3818
3574,-0.1027,-0.875
3575,0.0,-0.2263
3576,-0.4005,0.6478
3577,0.7506,0.9907
3578,0.2263,0.4961
3579,-0.1406,-0.9278
3580,0.0772,0.9935
3581,-0.0258,-0.944
3582,-0.2523,0.5408
3583,0.3612,0.7818
3584,-0.2732,0.2033
3585,0.2732,0.9834
3586,0.3182,0.4767
3587,0.0516,0.0
3588,-0.25,-0.871
3589,0.0,0.0
3590,0.3612,-0.3612
3591,0.1779,0.0
3592,0.0,0.9916
3593,0.0258,0.816
3594,-0.3182,0.9596
3595,-0.2732,-0.4773
3596,-0.4215,0.9909
3597,0.6369,0.9978
3598,-0.2732,0.9183
3599,0.0516,0.9606
3600,-0.7351,0.9896
3601,-0.8481,0.9841
3602,-0.7461,-0.8815
3603,-0.5423,0.9957
3604,-0.5719,0.9854
3605,0.5423,0.8357
3606,0.1531,0.8519
3607,-0.128,0.9885
3608,-0.8555,-0.9746
3609,0.3182,0.875
3610,0.3182,0.875
3611,0.4019,0.0
3612,0.4019,-0.5267
3613,0.705,0.9881
3614,0.0,0.9869
3615,0.0,0.296
3616,0.0,0.0
3617,0.6705,0.7906
3618,0.8824,0.9446
3619,-0.2732,-0.8074
3620,-0.6124,-0.9815
3621,-0.6124,-0.9815
3622,-0.5267,0.8483
3623,-0.8834,-0.9222
3624,0.5423,0.8442
3625,0.1027,0.9851
3626,-0.2732,0.9688
3627,0.875,0.6908
3628,-0.2732,-0.9352
3629,0.8122,0.9942
3630,-0.25,-0.4497
3631,-0.5423,0.9761
3632,0.6057,0.9947
3633,0.1027,0.9946
3634,0.4804,0.3324
3635,0.5994,0.9961
3636,0.0,0.9142
3637,-0.4019,0.9414
3638,0.6486,0.5719
3639,-0.296,0.9929
3640,-0.0258,-0.943
3641,-0.357,0.6608
3642,-0.2023,0.7502
3643,0.2263,0.3818
3644,0.4767,0.996
3645,0.4215,0.5423
3646,0.1027,-0.9722
3647,-0.818,-0.9935
3648,0.5994,0.8196
3649,0.0,0.1027
3650,0.0,0.1027
3651,0.128,-0.0
3652,-0.0516,0.4086
3653,-0.34,-0.9801
3654,0.5106,0.7717
3655,0.4939,0.9927
3656,-0.3818,-0.6244
3657,-0.1779,0.892
3658,0.0,0.9902
3659,0.1779,0.0
3660,0.0129,0.994
3661,0.5859,0.9922
3662,0.0,0.7867
3663,0.4019,0.0972
3664,0.1027,0.946
3665,-0.25,-0.0516
3666,0.3612,0.7906
3667,-0.8481,0.9841
3668,-0.5423,0.9957
3669,0.8847,0.9953
3670,0.6808,0.975
3671,-0.5719,0.4767
3672,-0.4404,0.5249
3673,0.5859,0.8772
3674,0.2612,0.9591
3675,0.886,0.991
3676,0.6494,0.9933
3677,-0.4588,0.1032
3678,-0.1027,0.9837
3679,0.7783,0.296
3680,-0.25,0.8102
3681,-0.5423,0.9761
3682,0.6486,0.9928
3683,0.0,0.5719
3684,0.0258,0.987
3685,0.0,-0.8151
3686,0.0,0.989
3687,0.5423,0.9964
3688,-0.4019,0.5994
3689,-0.296,0.9962
3690,-0.2732,0.9403
3691,0.0085,0.7489
3692,-0.296,0.9929
3693,-0.4215,-0.9557
3694,-0.7351,-0.9861
3695,-0.3818,0.9876
3696,-0.5574,-0.3182
3697,0.1901,0.9923
3698,0.2263,0.9942
3699,0.5187,0.9907
3700,-0.0516,0.743
3701,0.0,0.9739
3702,0.4767,0.9485
3703,0.0,-0.8338
3704,0.3612,0.9055
3705,-0.7346,0.6314
3706,0.5859,0.9922
3707,0.8126,0.5367
3708,0.5267,-0.2951
3709,0.5267,0.9738
3710,0.875,0.7807
3711,-0.296,0.9962
3712,0.4767,0.9877
3713,0.4019,0.296
3714,0.2612,0.9591
3715,0.2612,0.9591
3716,0.3612,0.9803
3717,-0.7152,-0.7778
3718,0.0,-0.8338
3719,0.0,-0.8338
3720,0.6124,0.9959
3721,0.0,0.4588
3722,0.6908,0.1027
3723,0.6486,0.6946
3724,0.2023,0.863
3725,-0.5267,0.9318
3726,0.1027,0.9872
3727,0.34,0.9913
3728,0.5106,0.9001
3729,-0.34,0.631
3730,-0.4678,0.9923
3731,0.128,0.796
3732,0.34,0.9616
3733,-0.6486,0.8523
3734,0.6267,0.9393
3735,0.2263,0.7677
3736,-0.0258,-0.9403
3737,0.34,0.5423
3738,0.6124,0.8591
3739,-0.2023,-0.9771
3740,0.5187,0.5537
3741,0.0258,0.9755
3742,-0.1027,-0.8647
3743,-0.6249,-0.8807
3744,-0.4019,-0.9694
3745,0.5574,0.9781
3746,0.0772,0.7959
3747,0.4939,0.9585
3748,0.5106,0.3254
3749,-0.0258,0.8779
3750,0.5423,0.9841
3751,-0.1415,-0.514
3752,0.296,0.6652
3753,0.0,0.1655
3754,0.5267,0.9964
3755,-0.1513,0.6983
3756,0.3818,0.6597
3757,0.0,0.9969
3758,-0.5423,-0.4939
3759,0.2263,0.9467
3760,-0.0516,0.9895
3761,0.8402,0.5302
3762,0.6369,0.8402
3763,-0.34,0.9941
3764,-0.8555,-0.8974
3765,0.0,-0.7085
3766,0.0,-0.25
3767,0.0,0.9893
3768,0.5423,0.8247
3769,0.8689,0.891
3770,0.5574,0.9916
3771,0.6486,0.9915
3772,0.4939,0.945
3773,-0.4767,-0.8523
3774,0.2023,0.6249
3775,0.4588,0.9949
3776,0.5106,0.8316
3777,-0.8268,-0.9929
3778,-0.6808,-0.8462
3779,0.4106,0.961
3780,0.7096,-0.9832
3781,-0.6486,0.8339
3782,0.3182,0.9345
3783,-0.2617,0.9904
3784,-0.1531,0.9933
3785,-0.5574,-0.8557
3786,0.0,-0.9402
3787,0.2023,0.9964
3788,0.0,0.8481
3789,-0.3818,0.88
3790,-0.2023,-0.9652
3791,0.4215,0.9598
3792,-0.2732,0.6949
3793,-0.4767,0.876
3794,0.0,0.3612
3795,0.3818,0.0844
3796,-0.3263,0.4025
3797,-0.0258,-0.3612
3798,0.1354,-0.8536
3799,0.4215,-0.9293
3800,0.6597,0.9972
3801,0.0,-0.5106
3802,0.0,-0.1531
3803,0.7574,0.9919
3804,0.1027,0.1663
3805,0.8176,0.9965
3806,0.5859,0.7906
3807,0.0516,0.9885
3808,0.0,0.9948
3809,0.296,-0.5574
3810,0.1779,0.9796
3811,0.6908,0.7755
3812,0.0258,0.6705
3813,-0.5994,-0.9966
3814,0.7351,0.9477
3815,0.0,0.0
3816,0.296,0.9524
3817,0.0,-0.3182
3818,0.6369,0.9952
3819,-0.5423,-0.4939
3820,0.2023,0.2023
3821,-0.1027,-0.8705
3822,-0.2023,0.945
3823,-0.5267,-0.4215
3824,0.296,-0.3818
3825,-0.2732,-0.7281
3826,0.1803,-0.7269
3827,-0.2732,-0.891
3828,0.0772,-0.5423
3829,0.4588,0.9943
3830,0.0,0.2263
3831,0.34,-0.9246
3832,0.8176,0.959
3833,0.0,0.91
3834,0.7506,0.9571
3835,0.0258,0.9765
3836,-0.128,-0.8869
3837,0.0498,0.128
3838,-0.128,0.25
3839,0.743,-0.8569
3840,0.2755,0.9888
3841,0.0,0.9756
3842,0.3818,0.3818
3843,0.4215,0.6514
3844,-0.7845,-0.9282
3845,-0.4215,0.4135
3846,0.1354,-0.8536
3847,0.0,0.9553
3848,0.2382,-0.753
3849,0.3818,-0.1263
3850,0.0,0.8074
3851,-0.5574,0.9411
3852,0.128,0.7311
3853,-0.2263,0.8779
3854,0.0,0.0
3855,-0.296,0.7845
3856,-0.6124,0.7178
3857,0.4364,-0.4628
3858,0.8186,0.9431
3859,-0.3197,-0.7828
3860,0.1779,0.2283
3861,-0.0258,0.8912
3862,-0.6908,-0.25
3863,-0.2732,0.5423
3864,-0.2732,0.0543
3865,0.4703,0.4588
3866,0.0,-0.0258
3867,0.7096,0.9898
3868,0.4404,0.9456
3869,-0.5574,-0.7166
3870,-0.7579,0.9945
3871,0.2144,0.9794
3872,0.0,0.9161
3873,-0.7579,0.9408
3874,-0.8779,0.9082
3875,-0.7814,-0.9472
3876,0.0,-0.6542
3877,0.4767,0.9598
3878,0.296,0.7987
3879,-0.6705,0.4603
3880,-0.5423,0.9965
3881,0.3182,-0.1531
3882,-0.5106,-0.7184
3883,0.8779,0.9652
3884,0.6908,0.9903
3885,0.7845,-0.8074
3886,-0.2144,0.9806
3887,-0.5859,0.8555
3888,0.4215,-0.9846
3889,-0.2263,0.0
3890,0.2263,-0.4003
3891,0.0,0.5859
3892,-0.3182,0.8957
3893,0.8503,0.6124
3894,-0.7213,0.9742
3895,-0.4019,-0.891
3896,0.0,0.9718
3897,0.7579,0.8885
3898,-0.1054,0.9633
3899,0.7184,0.9484
3900,0.024,-0.8126
3901,0.4019,0.975
3902,0.2732,0.4767
3903,-0.7096,0.0
3904,0.0,0.7181
3905,0.25,0.3191
3906,-0.0258,-0.9403
3907,0.5994,0.975
3908,0.0,0.9785
3909,0.0,-0.4588
3910,0.5267,-0.9445
3911,-0.7096,-0.9608
3912,0.4215,0.9331
3913,-0.296,0.8529
3914,0.5023,0.9909
3915,0.2023,0.726
3916,-0.34,0.9793
3917,0.5927,0.952
3918,0.4588,0.9786
3919,-0.5423,0.9756
3920,0.2144,0.9794
3921,0.2732,0.4939
3922,0.4939,0.9655
3923,0.0,0.9583
3924,0.6858,0.0763
3925,0.128,0.4946
3926,-0.296,0.9934
3927,-0.5994,0.3964
3928,-0.296,0.7003
3929,-0.8516,-0.8625
3930,0.5267,0.9773
3931,-0.25,-0.8591
3932,0.0,0.2263
3933,-0.3182,-0.6854
3934,0.6369,-0.98
3935,0.7906,0.9932
3936,0.7906,0.9791
3937,0.0129,0.9945
3938,-0.4108,0.9299
3939,0.4215,0.9776
3940,0.0258,-0.9595
3941,-0.7322,-0.9803
3942,-0.7717,0.8363
3943,0.4767,0.9246
3944,-0.2728,0.9747
3945,0.7184,0.611
3946,0.0,0.0
3947,-0.2023,-0.9805
3948,0.0,0.9011
3949,0.128,0.9231
3950,-0.3182,0.4464
3951,-0.0516,0.9432
3952,0.7717,0.9442
3953,0.0258,0.85
3954,-0.4588,0.4019
3955,-0.6249,-0.128
3956,0.2732,0.8271
3957,-0.1027,0.9004
3958,0.5267,0.0
3959,0.6705,0.296
3960,0.6597,-0.6837
3961,0.2263,0.0
3962,0.0516,0.8689
3963,0.1531,0.3716
3964,-0.5574,0.7178
3965,0.7506,0.7672
3966,-0.4919,-0.0711
3967,0.5859,0.2263
3968,0.0,-0.2491
3969,0.6705,0.9186
3970,0.2263,0.2263
3971,-0.5267,0.0
3972,0.6808,0.2263
3973,0.0,0.0
3974,0.0,0.1779
3975,0.3182,0.9966
3976,0.4404,0.4404
3977,-0.4767,-0.9095
3978,0.5859,-0.6119
3979,0.4588,0.9764
3980,0.6463,0.3599
3981,-0.3612,-0.8225
3982,0.2023,0.7178
3983,0.7506,0.7672
3984,-0.4919,-0.0711
3985,-0.09,-0.9564
3986,-0.6486,0.6259
3987,-0.2263,-0.9244
3988,0.0,0.8689
3989,-0.6858,-0.9042
3990,0.0,-0.4939
3991,0.2023,0.7125
3992,0.2732,0.2263
3993,0.4019,0.9936
3994,0.7906,0.4139
3995,0.4939,0.296
3996,0.4754,0.9574
3997,-0.5719,-0.9889
3998,0.4404,0.9657
3999,0.25,0.8807
4000,0.7964,0.9442
4001,0.5859,0.9552
4002,-0.1531,0.9333
4003,0.6369,-0.9652
4004,-0.8271,-0.9638
4005,0.5719,-0.91
4006,0.4939,-0.3182
4007,-0.8357,-0.4278
4008,-0.4404,0.9947
4009,0.0,0.8402
4010,-0.7964,-0.8651
4011,0.0258,0.8134
4012,0.8555,0.9932
4013,-0.2732,0.7506
4014,-0.1154,0.4767
4015,-0.4939,0.8101
4016,0.4767,0.9826
4017,0.4215,0.987
4018,0.0,0.8986
4019,0.0557,-0.4019
4020,0.0,0.8316
4021,-0.6705,0.8806
4022,-0.128,0.9826
4023,0.2263,0.7677
4024,0.6808,0.0
4025,0.7089,0.0
4026,-0.1531,-0.9207
4027,0.2732,0.296
4028,0.4215,0.8979
4029,0.0,0.1779
4030,0.4588,0.8004
4031,-0.0772,0.7783
4032,-0.4215,-0.6705
4033,0.8442,0.9773
4034,0.128,0.0713
4035,0.6597,-0.8545
4036,0.4404,0.8552
4037,-0.5574,0.4773
4038,0.431,0.7993
4039,0.128,0.9325
4040,0.4754,0.9417
4041,0.0,0.4767
4042,0.7351,0.9704
4043,0.2732,0.296
4044,0.7096,0.6411
4045,0.1531,0.5574
4046,0.0,0.0
4047,0.5413,0.9905
4048,0.0,0.5106
4049,0.3818,0.9603
4050,-0.9042,0.5859
4051,0.0,0.7845
4052,-0.3612,0.6486
4053,-0.7845,0.8043
4054,-0.8074,-0.9792
4055,0.5267,0.8281
4056,0.8074,0.8402
4057,0.8236,0.9382
4058,0.0772,0.8818
4059,-0.3818,-0.9324
4060,-0.7906,-0.7917
4061,-0.3612,-0.543
4062,0.0,-0.6433
4063,0.7003,0.9844
4064,0.5423,0.9837
4065,-0.3818,0.9831
4066,0.0,0.913
4067,-0.0772,-0.6249
4068,0.6369,0.9925
4069,0.144,-0.9168
4070,0.7812,0.7003
4071,0.6705,0.4019
4072,-0.4767,-0.3182
4073,0.1779,0.6428
4074,-0.4019,0.9861
4075,0.4215,0.9774
4076,0.6124,0.9859
4077,0.4588,0.9169
4078,0.296,0.743
4079,0.5106,0.9716
4080,0.4588,0.9964
4081,0.4854,0.9917
4082,0.4404,0.8225
4083,0.4939,0.9001
4084,-0.4767,0.2481
4085,0.296,0.8807
4086,0.753,0.9935
4087,0.0,0.1531
4088,0.0,0.4939
4089,0.5106,0.9802
4090,-0.3612,-0.4215
4091,-0.0258,0.9922
4092,0.128,0.9838
4093,-0.3612,0.8987
4094,0.5859,0.9809
4095,-0.7003,0.9523
4096,0.8555,0.9876
4097,-0.743,0.8718
4098,-0.4854,0.9196
4099,-0.1779,0.1531
4100,0.4404,0.7003
4101,0.1531,0.296
4102,0.7096,0.9753
4103,0.0,0.0258
4104,0.0,0.6705
4105,0.2263,0.8686
4106,0.4404,0.9266
4107,0.25,0.9666
4108,-0.3182,0.5106
4109,-0.2732,-0.0722
4110,-0.6249,0.4767
4111,0.5859,0.0268
4112,0.6249,0.9716
4113,-0.0516,-0.9594
4114,0.0,0.8979
4115,-0.1655,-0.5859
4116,-0.2732,0.4588
4117,0.6757,0.9843
4118,0.0,0.1718
4119,0.5574,0.9972
4120,0.0387,0.8919
4121,0.4404,0.959
4122,0.4019,0.9524
4123,0.0772,0.9757
4124,0.0,0.5267
4125,0.3182,0.0258
4126,-0.296,0.9666
4127,0.8357,0.9865
4128,-0.25,0.6369
4129,0.6249,0.9571
4130,0.4215,0.5267
4131,0.6249,0.9905
4132,-0.296,0.2732
4133,0.8316,-0.09
4134,0.2023,0.128
4135,0.3182,0.7096
4136,0.7964,-0.4588
4137,0.3182,0.3612
4138,-0.0772,0.9938
4139,0.0,-0.3422
4140,-0.7906,-0.8834
4141,0.34,0.8957
4142,-0.0772,-0.8109
4143,0.6705,0.8638
4144,0.4754,0.9612
4145,-0.4588,0.5719
4146,-0.296,0.8809
4147,0.6908,0.9545
4148,0.0,0.7668
4149,-0.6249,0.8957
4150,-0.4404,-0.0052
4151,-0.3612,0.9838
4152,-0.1531,0.296
4153,-0.6566,0.977
4154,0.0,0.8176
4155,0.6369,0.9568
4156,0.0,0.765
4157,-0.8194,0.9862
4158,0.6808,0.9687
4159,-0.9127,0.3663
4160,0.0,0.9769
4161,0.6249,0.9715
4162,0.0,0.9926
4163,0.5423,0.9084
4164,0.91,0.9419
4165,-0.9169,-0.8646
4166,0.7282,0.765
4167,0.0334,-0.6757
4168,0.4019,0.8426
4169,-0.1027,0.5927
4170,0.0,0.5859
4171,0.5267,0.9619
4172,0.3919,0.7506
4173,-0.743,-0.8694
4174,0.4404,0.9895
4175,0.5267,0.9831
4176,-0.3612,0.9951
4177,0.4404,0.9411
4178,0.0516,0.9856
4179,0.4019,0.9957
4180,0.0,0.9241
4181,0.875,0.7807
4182,0.6705,0.4019
4183,0.0258,0.9601
4184,0.0,0.8907
4185,0.4168,0.7044
4186,-0.128,0.9844
4187,0.7525,0.9901
4188,0.6808,0.6908
4189,-0.7003,-0.899
4190,-0.872,-0.7351
4191,0.7184,0.9825
4192,-0.6705,0.978
4193,0.5267,0.4497
4194,-0.5719,-0.9663
4195,0.4019,-0.5165
4196,-0.5719,-0.8797
4197,-0.6249,-0.9432
4198,0.4215,0.9864
4199,-0.0772,0.9462
4200,0.0258,-0.7181
4201,0.8225,0.9705
4202,0.3182,0.9861
4203,-0.4019,-0.8559
4204,0.7003,0.8645
4205,0.0,0.9632
4206,-0.5106,0.9743
4207,0.0,0.9042
4208,0.0,0.8313
4209,0.0258,0.9601
4210,-0.25,0.9837
4211,-0.0772,0.9462
4212,0.0258,-0.7181
4213,0.1406,0.3818
4214,0.7151,0.4315
4215,-0.6124,-0.4767
4216,0.8807,0.9457
4217,0.7783,0.9758
4218,-0.5499,-0.5291
4219,0.3818,-0.9795
4220,-0.6124,0.4019
4221,0.5994,0.9973
4222,0.0,0.128
4223,0.4215,0.6908
4224,0.5859,0.8126
4225,-0.4404,-0.2611
4226,0.4404,0.4686
4227,0.4404,-0.6478
4228,-0.5106,0.0258
4229,0.0258,0.9601
4230,-0.6486,0.7966
4231,0.0,0.9769
4232,0.5106,0.2023
4233,0.5574,0.9861
4234,0.0,-0.2492
4235,0.0,-0.882
4236,-0.8555,-0.5267
4237,0.25,0.8577
4238,0.34,0.9927
4239,-0.2732,0.8658
4240,0.6597,0.93
4241,-0.8402,-0.9864
4242,-0.2732,0.2507
4243,0.0,-0.4019
4244,-0.9201,0.9908
4245,0.5267,0.9908
4246,-0.296,0.9942
4247,0.6124,0.8981
4248,0.3182,0.9902
4249,0.8442,0.9201
4250,0.5267,0.959
4251,0.1779,0.3182
4252,0.5267,0.5267
4253,-0.0516,0.0
4254,0.7269,0.765
4255,-0.1779,-0.2023
4256,0.6249,-0.2654
4257,-0.7769,-0.8396
4258,0.0,-0.9694
4259,0.5859,-0.6858
4260,-0.3612,0.8934
4261,0.2263,-0.9462
4262,0.7351,0.9911
4263,0.4228,0.6956
4264,-0.296,-0.2173
4265,0.1027,0.9822
4266,-0.8074,-0.1449
4267,-0.7003,-0.9772
4268,-0.4215,0.4802
4269,0.0,0.9769
4270,-0.6597,-0.8957
4271,-0.1779,-0.539
4272,0.0258,0.2091
4273,-0.4404,0.9578
4274,-0.2144,0.9851
4275,0.7717,0.9891
4276,0.0,0.7906
4277,-0.4404,-0.8091
4278,0.3612,0.802
4279,0.4588,0.9959
4280,0.3612,0.97
4281,-0.25,0.8844
4282,0.0258,0.8847
4283,-0.0772,0.9161
4284,-0.34,-0.836
4285,0.2732,0.9686
4286,-0.9209,-0.9274
4287,0.6808,0.9595
4288,-0.5574,0.7755
4289,0.1935,0.9958
4290,0.296,0.4841
4291,0.0,0.9523
4292,0.0772,0.8393
